engineering,multilevel,graph,partitioning,algorithms,,,,,,,,,,,,,,,,,,
timevarying,graphs,dynamic,networks,,,,,,,,,,,,,,,,,,,
multistage,hybrid,arabicindian,numeral,ocr,system,,,,,,,,,,,,,,,,,
george,forsythe,last,paper,,,,,,,,,,,,,,,,,,,
kinetic,triangulation,scheme,moving,points,plane,,,,,,,,,,,,,,,,,
multiple,timescale,dispatch,scheduling,stochastic,reliability,smart,grids,wind,generation,integration,,,,,,,,,,,,
combinatorial,approximation,algorithms,maxcut,random,walks,,,,,,,,,,,,,,,,,
power,control,imperfect,exchanges,applications,spectrum,sharing,,,,,,,,,,,,,,,,
collaborative,structuring,knowledge,experts,public,,,,,,,,,,,,,,,,,,
cognitive,radio,transmission,strategies,primary,erasure,channels,,,,,,,,,,,,,,,,
nesvm,fast,gradient,support,vector,machines,,,,,,,,,,,,,,,,,
dichotomy,theorem,conservative,generalvalued,csps,,,,,,,,,,,,,,,,,,
sharp,lower,bound,wiener,index,graph,,,,,,,,,,,,,,,,,
discriminating,nasal,mouth,breathing,,,,,,,,,,,,,,,,,,,
nonlinear,quality,life,index,,,,,,,,,,,,,,,,,,,
full,derandomization,schoening,ksat,algorithm,,,,,,,,,,,,,,,,,,
hybrid,tractability,soft,constraint,problems,,,,,,,,,,,,,,,,,,
security,mitigations,returnoriented,programming,attacks,,,,,,,,,,,,,,,,,,
noise,naming,games,partial,synchronization,community,detection,social,networks,,,,,,,,,,,,,,
improvement,hankobayashi,rate,region,general,interference,channel,,,,,,,,,,,,,,,,
achievable,rate,region,cognitive,radio,channel,,,,,,,,,,,,,,,,,
percolation,connectivity,intrinsically,secure,communications,graph,,,,,,,,,,,,,,,,,
threelevel,parallel,jjacobi,algorithms,hermitian,matrices,,,,,,,,,,,,,,,,,
spreadsheets,grow,three,spreadsheet,engineering,methodologies,large,financial,planning,models,,,,,,,,,,,,,
ldpc,codes,latin,squares,free,small,trapping,sets,,,,,,,,,,,,,,,
direct,data,domain,stap,sparse,representation,clutter,spectrum,,,,,,,,,,,,,,,
airborne,radar,stap,sparse,recovery,clutter,spectrum,,,,,,,,,,,,,,,,
clustering,encoding,diameter,computation,algorithms,multidimensional,data,,,,,,,,,,,,,,,,
simplifying,negative,goals,typed,existence,properties,,,,,,,,,,,,,,,,,
proceedings,5th,international,workshop,logical,frameworks,metalanguages,theory,practice,,,,,,,,,,,,,,
miboard,metacognitive,training,gaming,istart,,,,,,,,,,,,,,,,,,
miboard,istart,metacognitive,training,gaming,,,,,,,,,,,,,,,,,,
miboard,multiplayer,interactive,board,game,,,,,,,,,,,,,,,,,,
miboard,digital,game,physical,world,,,,,,,,,,,,,,,,,,
gamed,istart,practice,miboard,selfexplanation,showdown,,,,,,,,,,,,,,,,,
unit,distances,convex,polygon,,,,,,,,,,,,,,,,,,,
isosceles,triangles,related,convex,polygon,,,,,,,,,,,,,,,,,,
performance,bounds,design,criteria,estimating,finite,rate,innovation,signals,,,,,,,,,,,,,,
predicting,impact,measures,p2p,networks,transient,behaviors,,,,,,,,,,,,,,,,
equiprojective,polyhedra,,,,,,,,,,,,,,,,,,,,,
theory,processes,,,,,,,,,,,,,,,,,,,,,
active,integrity,constraints,revision,programming,,,,,,,,,,,,,,,,,,
robust,beamforming,security,mimo,wiretap,channels,imperfect,csi,,,,,,,,,,,,,,,
phishdef,url,names,say,,,,,,,,,,,,,,,,,,,
snap,snowball,multitree,pushing,peertopeer,media,streaming,,,,,,,,,,,,,,,,
message,error,analysis,loopy,belief,propagation,sumproduct,algorithm,,,,,,,,,,,,,,,
mapping,cloud,computing,onto,useful,egovernance,,,,,,,,,,,,,,,,,
building,knowledge,base,stability,theory,,,,,,,,,,,,,,,,,,
attribute,weighting,adaptive,nbtree,reducing,false,positives,intrusion,detection,,,,,,,,,,,,,,
embedding,automorphisms,topological,space,compact,metric,space,endows,composition,passes,limit,,,,,,,,,,,,
improving,overhead,computation,preprocessing,time,grid,scheduling,system,,,,,,,,,,,,,,,
embedded,system,design,methodology,improving,design,process,performance,,,,,,,,,,,,,,,
semitrusted,mixer,privacy,preserving,distributed,data,mining,resource,constrained,devices,,,,,,,,,,,,,
adaptive,slot,allocation,bandwidth,sharing,prioritized,handoff,calls,mobile,netwoks,,,,,,,,,,,,,
recovering,grammar,relationships,java,language,specification,,,,,,,,,,,,,,,,,
comparative,study,statistical,skin,detection,algorithms,subcontinental,human,images,,,,,,,,,,,,,,
structured,sparsityinducing,norms,submodular,functions,,,,,,,,,,,,,,,,,,
performance,optimum,suboptimum,combining,diversity,reception,binary,dpsk,independent,nonidentical,rayleigh,fading,channels,,,,,,,,,,
online,learning,case,unbounded,losses,follow,perturbed,leader,algorithm,,,,,,,,,,,,,,
reachability,paths,bounded,curvature,convex,polygon,,,,,,,,,,,,,,,,,
machine,learning,es,modeling,spammer,behavior,,,,,,,,,,,,,,,,,
cluster,editing,kernelization,edge,cuts,,,,,,,,,,,,,,,,,,
learning,profession,knowledge,application,knitting,,,,,,,,,,,,,,,,,,
network,protection,design,network,coding,,,,,,,,,,,,,,,,,,
influence,diagram,estimating,staff,training,software,industry,,,,,,,,,,,,,,,,
modelisation,dune,analyse,pragmalinguistique,dun,forum,discussion,,,,,,,,,,,,,,,,
machine,learning,constraint,solver,design,case,study,alldifferent,constraint,,,,,,,,,,,,,,
distributed,solving,model,splitting,,,,,,,,,,,,,,,,,,,
geometric,construction,voting,methods,protect,voters,first,choices,,,,,,,,,,,,,,,
collaborative,spectrum,sensing,sparse,observations,cognitive,radio,networks,,,,,,,,,,,,,,,
malware,classification,call,graph,clustering,,,,,,,,,,,,,,,,,,
fourier,domain,decoding,algorithm,nonbinary,ldpc,codes,parallel,implementation,,,,,,,,,,,,,,
separations,matroid,freeness,properties,,,,,,,,,,,,,,,,,,,
deterministic,online,call,control,cellular,networks,trianglefree,cellular,networks,,,,,,,,,,,,,,
exponential,time,complexity,computing,probability,graph,connected,,,,,,,,,,,,,,,,
network,evolution,qos,provisioning,integrated,femtocellmacrocell,networks,,,,,,,,,,,,,,,,
optimized,irharq,schemes,punctured,ldpc,codes,bec,,,,,,,,,,,,,,,,
ensuring,cache,freshness,ondemand,routing,protocols,mobile,ad,hoc,network,crosslayer,framework,,,,,,,,,,,
model,cooperative,threads,,,,,,,,,,,,,,,,,,,,
adaptation,neural,network,ids,attacks,detection,,,,,,,,,,,,,,,,,
protection,video,information,transmitted,tcpip,networks,,,,,,,,,,,,,,,,,
delayoptimal,user,scheduling,intercell,interference,management,cellular,network,distributive,stochastic,learning,,,,,,,,,,,,
facility,location,client,latencies,linearprogramming,techniques,minimumlatency,,,,,,,,,,,,,,,,
various,virtual,structures,single,file,system,,,,,,,,,,,,,,,,,
software,tool,testing,square,sboxes,,,,,,,,,,,,,,,,,,
indect,advanced,security,requirements,,,,,,,,,,,,,,,,,,,
improved,algorithm,reconstructing,simple,polygon,visibility,angles,,,,,,,,,,,,,,,,
witsenhausen,counterexample,relevant,toy,,,,,,,,,,,,,,,,,,,
securing,dynamic,distributed,storage,systems,eavesdropping,adversarial,attacks,,,,,,,,,,,,,,,
loss,rate,inference,multisources,multicast,general,topology,,,,,,,,,,,,,,,,
reinforcement,learning,comparing,immediate,reward,,,,,,,,,,,,,,,,,,
route,maintenance,dynamic,source,routing,protocol,,,,,,,,,,,,,,,,,
reduction,broadcast,traffic,mobile,ad,hoc,networks,,,,,,,,,,,,,,,,
efficient,vein,pattern,recognition,system,,,,,,,,,,,,,,,,,,
duplication,mathematical,repositories,,,,,,,,,,,,,,,,,,,,
effective,bandwidth,utilization,ieee80211,voip,,,,,,,,,,,,,,,,,,
ecg,feature,extraction,techniques,survey,,,,,,,,,,,,,,,,,,
implementation,six,channel,redundancy,achieve,fault,tolerance,testing,satellites,,,,,,,,,,,,,,
performance,oriented,query,processing,geo,location,search,engines,,,,,,,,,,,,,,,
tunable,multifunction,filter,current,conveyor,,,,,,,,,,,,,,,,,,
artificial,neural,network,diagnostic,model,causes,success,failures,,,,,,,,,,,,,,,
detecting,security,threats,router,computational,intelligence,,,,,,,,,,,,,,,,,
adaptive,tuning,algorithm,performance,tuning,database,management,system,,,,,,,,,,,,,,,
survey,mobile,wimax,ieee,80216m,standard,,,,,,,,,,,,,,,,,
incidences,three,dimensions,distinct,distances,plane,,,,,,,,,,,,,,,,,
polynomial,integration,regions,defined,triangle,conic,,,,,,,,,,,,,,,,,
minrank,conjecture,logdepth,circuits,,,,,,,,,,,,,,,,,,,
programming,discrete,physical,systems,,,,,,,,,,,,,,,,,,,
roundtrip,voronoi,diagrams,doubling,density,geographic,networks,,,,,,,,,,,,,,,,
revenue,optimal,auction,singleminded,buyers,,,,,,,,,,,,,,,,,,
asymptotically,regular,ldpc,codes,linear,distance,growth,thresholds,close,capacity,,,,,,,,,,,,,
families,ldpc,block,codes,formed,terminating,irregular,protograph,ldpc,convolutional,codes,,,,,,,,,,,,
estimating,small,moments,data,stream,nearly,optimal,spacetime,,,,,,,,,,,,,,,
efficiency,loss,revenue,optimal,auctions,,,,,,,,,,,,,,,,,,
estimating,small,frequency,moments,data,stream,characteristic,function,approach,,,,,,,,,,,,,,
horn,versus,full,firstorder,complexity,dichotomies,algebraic,constraint,satisfaction,,,,,,,,,,,,,,
decentralized,estimation,orthogonal,multipleaccess,fading,channels,wireless,sensor,networks,optimal,suboptimal,estimators,,,,,,,,,,,
negative,databases,biometric,data,,,,,,,,,,,,,,,,,,,
impact,topology,byzantine,containment,stabilization,,,,,,,,,,,,,,,,,,
evaluating,accessible,synchronous,cmc,applications,,,,,,,,,,,,,,,,,,
structural,solutions,dynamic,scheduling,multimedia,transmission,unknown,wireless,environments,,,,,,,,,,,,,,
spectrum,shaping,network,coding,cognitive,radio,networks,,,,,,,,,,,,,,,,
registration,compensation,sparse,representation,conformalarray,stap,,,,,,,,,,,,,,,,,
evacuation,rectilinear,polygons,,,,,,,,,,,,,,,,,,,,
wrappertam,cooptimization,test,scheduling,socs,rectangle,bin,packing,considering,diagonal,length,rectangles,,,,,,,,,,,
wrappertam,cooptimization,constrained,test,scheduling,socs,rectangle,bin,packing,,,,,,,,,,,,,,
mac,design,wifi,infrastructure,networks,gametheoretic,approach,,,,,,,,,,,,,,,,
algebraic,view,gradient,descent,decoding,,,,,,,,,,,,,,,,,,
switching,hidden,markov,models,fixed,share,,,,,,,,,,,,,,,,,
deterministic,consensus,algorithm,linear,perbit,complexity,,,,,,,,,,,,,,,,,
shortest,paths,shortest,paths,independent,sets,,,,,,,,,,,,,,,,,
transmissioncomputationenergy,tradeoff,wireless,fixed,networks,,,,,,,,,,,,,,,,,,
simulation,factory,taming,application,configuration,workflow,highend,resources,,,,,,,,,,,,,,,
matching,dependencies,arbitrary,attribute,values,semantics,query,answering,integrity,constraints,,,,,,,,,,,,,
freezing,sleeping,tracking,experts,learn,evolving,past,posteriors,,,,,,,,,,,,,,,
high,speed,unsupervised,speaker,retrieval,vector,quantization,secondorder,statistics,,,,,,,,,,,,,,
bsssn,bit,string,swapping,sorting,network,reversible,logic,synthesis,,,,,,,,,,,,,,
architecture,active,learning,svms,relevance,feedback,classifying,email,,,,,,,,,,,,,,,
gelfandpinsker,coding,achieves,interferencefree,capacity,,,,,,,,,,,,,,,,,,
entanglementassisted,quantum,lowdensity,paritycheck,codes,,,,,,,,,,,,,,,,,,
fundamental,results,fluid,approximations,stochastic,process,algebra,models,,,,,,,,,,,,,,,
targeting,transnational,terrorist,groups,,,,,,,,,,,,,,,,,,,
recommender,systems,means,information,retrieval,,,,,,,,,,,,,,,,,,
human,speedaccuracy,tradeoffs,search,,,,,,,,,,,,,,,,,,,
simple,battery,aware,gossip,sleep,protocol,densely,deployed,adhoc,sensor,networks,,,,,,,,,,,,
small,vertex,cover,makes,petri,net,coverability,boundedness,easier,,,,,,,,,,,,,,
popularity,minimum,cost,,,,,,,,,,,,,,,,,,,,
joint,channel,probing,proportional,fair,scheduling,wireless,networks,,,,,,,,,,,,,,,
understanding,fashion,cycles,social,choice,,,,,,,,,,,,,,,,,,
design,analysis,quaternary,serial,parallel,adders,,,,,,,,,,,,,,,,,
google,matrix,business,process,management,,,,,,,,,,,,,,,,,,
leftinverses,fractional,laplacian,sparse,stochastic,processes,,,,,,,,,,,,,,,,,
opinion,fluctuations,disagreement,social,networks,,,,,,,,,,,,,,,,,,
minimization,strategies,maximally,parallel,multiset,rewriting,systems,,,,,,,,,,,,,,,,
energypreserving,numerical,schemes,high,accuracy,onedimensional,hamiltonian,systems,,,,,,,,,,,,,,,
blink,tree,latch,protocol,support,synchronous,node,deletion,,,,,,,,,,,,,,,
range,names,hinder,novice,spreadsheet,debugging,performance,,,,,,,,,,,,,,,,
spreadsheet,risk,management,organisations,,,,,,,,,,,,,,,,,,,
detection,human,spreadsheet,errors,humans,versus,inspection,auditing,software,,,,,,,,,,,,,,
teaching,spreadsheets,curriculum,design,principles,,,,,,,,,,,,,,,,,,
explicit,substitutions,contextual,type,theory,,,,,,,,,,,,,,,,,,
generating,bijections,hoas,natural,numbers,,,,,,,,,,,,,,,,,,
closed,nominal,rewriting,efficiently,computable,nominal,algebra,equality,,,,,,,,,,,,,,,
pure,type,systems,without,explicit,contexts,,,,,,,,,,,,,,,,,
monadic,formalization,ml5,,,,,,,,,,,,,,,,,,,,
representing,isabelle,lf,,,,,,,,,,,,,,,,,,,,
simple,error,reconciliation,quantum,key,distribution,,,,,,,,,,,,,,,,,
views,program,transformations,evolutivity,functional,language,,,,,,,,,,,,,,,,,
approximately,achieving,gaussian,relay,network,capacity,lattice,codes,,,,,,,,,,,,,,,
populationcentric,beauty,contest,game,,,,,,,,,,,,,,,,,,,
myth,equidistribution,highdimensional,simulation,,,,,,,,,,,,,,,,,,,
statistical,model,checking,overview,,,,,,,,,,,,,,,,,,,
coordination,bargaining,gaussian,interference,channel,,,,,,,,,,,,,,,,,,
distribution,cognitive,load,web,search,,,,,,,,,,,,,,,,,,
holant,theorem,proof,,,,,,,,,,,,,,,,,,,,
cognitive,radio,transmission,qos,constraints,interference,limitations,,,,,,,,,,,,,,,,
cooperative,sequential,spectrum,sensing,algorithms,ofdm,,,,,,,,,,,,,,,,,
simultaneous,communication,noisy,channels,,,,,,,,,,,,,,,,,,,
solution,counterfeit,coin,generalization,,,,,,,,,,,,,,,,,,,
fractal,weyl,law,linux,kernel,architecture,,,,,,,,,,,,,,,,,
vector,divisions,solving,linear,complementarity,problem,,,,,,,,,,,,,,,,,
relation,integral,image,algorithm,calculus,,,,,,,,,,,,,,,,,,
quantum,complexity,restrictions,algorithms,architectures,,,,,,,,,,,,,,,,,,
ramm,algorithm,simplex,,,,,,,,,,,,,,,,,,,,
encoding,points,hyperelliptic,curves,finite,fields,deterministic,polynomial,time,,,,,,,,,,,,,,
variable,elimination,building,interpreters,,,,,,,,,,,,,,,,,,,
classification,incoherent,subspaces,,,,,,,,,,,,,,,,,,,,
correctly,prune,tropical,trees,,,,,,,,,,,,,,,,,,,
fast,digital,convolutions,bitshifts,,,,,,,,,,,,,,,,,,,
agent,simulation,effectiveness,creative,leadership,,,,,,,,,,,,,,,,,,
recognizability,individual,creative,style,within,across,domains,preliminary,studies,,,,,,,,,,,,,,
cumulativeseparable,codes,,,,,,,,,,,,,,,,,,,,,
improving,semisupervised,support,vector,machines,unlabeled,instances,selection,,,,,,,,,,,,,,,
euclidean,norm,approximations,,,,,,,,,,,,,,,,,,,,
spiking,neurons,asnn,methods,neural,block,cipher,,,,,,,,,,,,,,,,
geometry,scheduling,,,,,,,,,,,,,,,,,,,,,
winv,framework,web,interactive,scalable,network,visualization,,,,,,,,,,,,,,,,
managing,clouds,cloud,platforms,,,,,,,,,,,,,,,,,,,
spatiotemporal,modeling,wireless,users,internet,access,patterns,selforganizing,maps,,,,,,,,,,,,,,
random,road,networks,quadtree,model,,,,,,,,,,,,,,,,,,
user,interfaces,data,entry,real,time,inverse,arithmetic,coding,,,,,,,,,,,,,,
sorting,reordered,packets,interrupt,coalescing,,,,,,,,,,,,,,,,,,
pairwise,optimal,discrete,coverage,control,gossiping,robots,,,,,,,,,,,,,,,,
multiple,source,single,sink,maximum,flow,planar,graph,,,,,,,,,,,,,,,
stability,analysis,splitstep,fourier,background,soliton,nonlinear,schrodinger,equation,,,,,,,,,,,,,,
multiagent,deployment,visibility,coverage,polygonal,environments,holes,,,,,,,,,,,,,,,,
structural,properties,1planar,graphs,application,acyclic,edge,coloring,,,,,,,,,,,,,,,
efficient,privacypreserving,authentication,protocol,vehicular,communications,trustworthy,,,,,,,,,,,,,,,,
pattern,unification,lambda,calculus,linear,affine,types,,,,,,,,,,,,,,,,
estimation,infants,cry,fundamental,frequency,modified,sift,algorithm,,,,,,,,,,,,,,,
understand,get,assessment,spreadsheets,,,,,,,,,,,,,,,,,,,
proposed,system,data,hiding,cryptography,steganography,proposed,system,data,hiding,cryptography,steganography,,,,,,,,,,,
sharing,graphs,,,,,,,,,,,,,,,,,,,,,
tree,languages,defined,firstorder,logic,quantifier,alternation,,,,,,,,,,,,,,,,
performance,evaluation,wireless,networks,broadcast,interferencelimited,channels,,,,,,,,,,,,,,,,
secondorder,monadic,monoidal,groupoidal,quantifiers,,,,,,,,,,,,,,,,,,
linearlogic,analysis,constraint,handling,rules,disjunction,,,,,,,,,,,,,,,,,
informal,control,code,logic,,,,,,,,,,,,,,,,,,,
underlay,cognitive,radio,full,partial,channel,quality,information,,,,,,,,,,,,,,,
performance,analysis,improved,graded,precision,localization,algorithm,wireless,sensor,networks,,,,,,,,,,,,,
throughput,analysis,bufferconstrained,wireless,systems,finite,blocklength,regime,,,,,,,,,,,,,,,
sensor,scheduling,energyefficient,target,tracking,sensor,networks,,,,,,,,,,,,,,,,
minimumarea,enclosing,triangle,fixed,angle,,,,,,,,,,,,,,,,,,
invariant,spectral,hashing,image,saliency,graph,,,,,,,,,,,,,,,,,
secret,sharing,ldpc,codes,bpskconstrained,gaussian,wiretap,channel,,,,,,,,,,,,,,,
secretkey,agreement,channel,state,information,transmitter,,,,,,,,,,,,,,,,,
asymmetric,totallycorrective,boosting,realtime,object,detection,,,,,,,,,,,,,,,,,
capacity,semideterministic,cognitive,interference,channel,application,constant,gap,results,gaussian,channel,,,,,,,,,,,,
clonecloud,boosting,mobile,device,applications,cloud,clone,execution,,,,,,,,,,,,,,,
openloop,spatial,multiplexing,diversity,communications,ad,hoc,networks,,,,,,,,,,,,,,,
quantum,function,computation,sublogarithmic,space,abstract,poster,,,,,,,,,,,,,,,,
strong,secrecy,binary,erasure,wiretap,channel,largegirth,ldpc,codes,,,,,,,,,,,,,,
two,tree,overlay,deterministic,bounds,,,,,,,,,,,,,,,,,,
universal,rateefficient,scalar,quantization,,,,,,,,,,,,,,,,,,,
sensor,management,tracking,sensor,networks,,,,,,,,,,,,,,,,,,
computation,noise,logic,efficient,string,verification,slow,communication,channel,,,,,,,,,,,,,,
power,tree,projections,structural,tractability,enumerating,csp,solutions,,,,,,,,,,,,,,,
channel,state,feedback,mimomac,,,,,,,,,,,,,,,,,,,
interference,alignment,regenerating,codes,distributed,storage,necessity,code,constructions,,,,,,,,,,,,,,
approximate,capacity,region,gaussian,zinterference,channel,conferencing,encoders,,,,,,,,,,,,,,,
macroscopic,complexity,perceptual,coding,,,,,,,,,,,,,,,,,,,
thirty-two,firefighters,enough,,,,,,,,,,,,,,,,,,,,
crystalgpu,transparent,efficient,utilization,gpu,power,,,,,,,,,,,,,,,,,
design,distributed,beamforming,way,relay,networks,,,,,,,,,,,,,,,,,
degrees,freedom,region,class,multisource,gaussian,relay,networks,,,,,,,,,,,,,,,
heuristics,conflict,resolution,,,,,,,,,,,,,,,,,,,,
advanced,radio,resource,management,antenna,packet,radio,systems,,,,,,,,,,,,,,,
lightweight,attack,resistant,authenticated,routing,protocol,mobile,adhoc,networks,,,,,,,,,,,,,,
wireless,sensor,network,air,pollution,monitoring,system,,,,,,,,,,,,,,,,
energy,link,quality,routing,data,gathering,tree,wireless,sensor,networks,tinyos,2x,,,,,,,,,,,
adaptive,secure,routing,protocol,emergency,mobile,ad,hoc,networks,,,,,,,,,,,,,,
impact,mobility,performance,multicast,routing,protocols,manet,,,,,,,,,,,,,,,,
binary,matroids,quantum,probability,distributions,,,,,,,,,,,,,,,,,,
reformulation,global,constraints,answer,set,programming,,,,,,,,,,,,,,,,,
symmetry,breaking,answer,set,programming,,,,,,,,,,,,,,,,,,
approximate,topk,retrieval,hidden,relations,,,,,,,,,,,,,,,,,,
